博主,博文,日期,转发数,评论数,点赞数
盈乐_Castiel重症患者,要说歧视，我目前经历过最严重的歧视就是中国人对中国人的歧视，或者说中国人对北京人的歧视。北京人怎么了，用你家煤气还是吃你家大米了？北京人满世界逼外地人往北京跑了？一个个说起北京来都跟自己是被迫害的良民似的，瞧不起北京别往北京跑啊，雾霾都是北京人自己作的，房价高都是北京人自己炒的 ,2017-03-13 04:44,,2,2
爱普世爱生活,看完这两张图，我想说为什么不援助10000亿呢？500亿怎么拿的出手？强烈要求国家取消免费教育，房价再涨10倍，医院最低消费10万起步，贪官贪污不到100亿不得立案，不要治理雾霾，我们出门自带氧气瓶。爱国从我做起！ ,2017-03-13 04:07,3,,2
东hb,【天开村】在这个“雾霾散尽还复来”的秋冬之交，任何一个好天气都不能虚度！位于韩村河镇天开村东的山上有一条蜿蜒至花海的长约1000米的自然观光步道，沿途分布着葱郁的灌木丛。在山顶可以把3千亩天开花海尽收眼底。自驾车路线：沿京港澳高速琉璃河出口下，到韩村河镇后走岳圣路到天开村。 ,2017-03-13 03:43,,,1
孤独者程歌,爱国不是砸汽车，更不是抵制外国货。爱国是维护这片热土上所有族群的幸福安康，是维护每一个小家庭的日子过得舒舒坦坦。一个面对城管砸摊不敢出声、面对小偷不敢呵斥、面对亲人重病无力交费、面对雾霾只能戴上口罩、面对社会不公不敢发声的人，是无法承担爱国情怀的。动不动就喊抵制日货、韩货、美货 ,2017-03-13 03:34,1,3,10
南-颂,1、前几天看到一个外国人，说可以随便泡中国的妹子，我只能说歪果仁，你睡得是中国的垃圾。2、有妹子吐槽中国不管空气雾霾，不管食品安全，管人家韩国，抵制韩国，妹子我只能说，你就应该去叙利亚，能滚出中国还是赶紧滚吧!嗯 ,2017-03-13 02:26,,,5
一人躲雨,离婚已经第二个月，感觉过了好久一样，我每天表面上若无其事，却在多少个夜晚一个人偷偷哭泣，离婚是痛苦的，但是最痛苦的是适应离婚的这个漫长的过程，我希望所有的苦难到此结束，希望早日被阳光笼罩，不再有雾霾！ ,2017-03-13 01:53,,2,1
_黃叄歲_,凌晨的外滩有风 十级有船 运货有云 雾霾没有人也没有狗有咸鱼@Juno妥妥哒 和可爱的我 |上海 ,2017-03-13 01:04,,1,7
想成为三流段子手的男人,发现自己170斤的第一天，胡志明市。穿过武汉的阴雨，和半个中国的雾霾，带着感冒发烧，但没绝招。语言的界限就是世界的界限。来都来了。 |越南·胡志... ,2017-03-13 01:04,,4,5
海芋萌元星,啊！！！突然好想买甲油哦！！！辣椒砖红，雾霾蓝灰，抹茶豆绿……我手白我骄傲，我骨节均匀我自豪！！！涂粑粑色儿都好看呢嘤嘤嘤（以上就忽略吧，这个世界眼泪太多，很多人都需要一定幻想的空间，才能过得没那么辛苦） ,2017-03-13 00:47,,,1
培正天空,烟雾缭绕的山丘不见踪迹的人群黯然失色的校园灰蒙蒙的雾霾天也许梦醒后重来一切都会初最初,2017-03-13 00:01,,,15
凌波二大爷,顺利到达北京，太勇敢了小咪咪，真想大鼓掌，万里长征啊，在飞机货舱里肯定认识了很多新朋友！好了，在北京吸饱了雾霾再回来，狗还是一只老家的狗，你已经成为北漂猫了，高级高级，有见识！下次大妈我来北京带我去看看天安门，和你小妈一起加油吧，作为一只猫给她招些财！再次 ,2017-03-12 23:51,,6,22
Ljia慧,郑州，一个充满雾霾灰尘的城市，让人爱不起来的地方，一座想要逃离的监狱 ,2017-03-12 23:42,1,2,2
过分理想主义,|一条狗的使...，#一条狗的使命# 狗眼（褒义）看人间，狗是人类的好朋友！小成本电影，故事也很简单，就是小狗狗的反复渡劫，其实是反复帮助人类朋友！但是小主题，却拍的很温馨！人家国家都在人与自然和谐相处了，我们还在斗雾霾。可能这也是我们拍不出这类题材 ,2017-03-12 23:40,,,2
Only丶admit,吸过北京的雾霾，赶过上海的地铁，蹲过深圳的南山。可每一次远游，总有无端的理由，最后也会有无尽的谩骂。不断的从自己的城市到别人的城市，也不断的离开别人的城市去往下一个城市。 这辈子虽然没到头就感觉差些什么，不得劲。 |长乐市 ,2017-03-12 23:36,,,1
丧心病狂李大走,我所认为的美好都发生在晴天里。阴天下雨，躲在家里，趴在被窝里，听着风声和雷雨声我只想着睡觉，哪还有心思雨中浪漫；家这边的下雪天总是不潇洒，刚找到笨爷它就停了，停也就停了，地上一滩水是什么鬼，这样不值钱的雪还如刮刮风、下下雨了事，磨磨唧唧的，不喜欢；最后就是雾霾天了，还不如下雨天。 ,2017-03-12 23:32,,,1
重庆环保,#每天多懂点环境健康知识# 【雾霾成因，这些你弄懂了么？】作为不怎么受人待见的“网红”，PM2.5来的时候总是大张旗鼓，走的时候又悄然无声，留下许多小秘密等待我们解答。来，一起涨姿势！|看部长记者... ,2017-03-12 23:05,16,,1
美食俊俊,#俊俊导食#下午茶时间带网友品鉴界立方二期的唯咖啡，窗外雨一直下，但是一到唯咖啡心情豁然开朗，整个咖啡厅被花海包围，把心中的雾霾驱赶得九霄云外，在吃龙虾宴之前来份愉快的下午茶，到位，五星推荐他家环境，果茶，咖啡都很不错，绝对是约会和商务洽谈的好地方，喧嚣都市中的世外桃源～唯咖啡！ ,2017-03-12 22:55,4,2,4
晓晓揽月,当小宅男变成了宅大叔，是否存在远方人有我一样的感概，外面下着小雨，窗外已经模糊了，应该是雾霾吧！其实挺渴望出去玩的，可是真有这样的机会，自己却又变成了爽约的那个，摸不透的脾气，好烦自己，玩了好多次的王者荣耀，这次卸载应该就是寿终正寝了，事不过三嘛！这也算今天的小改变咯，人生看开了 ,2017-03-12 22:54,,2,1
缑军-SNZGM,植树节到了，为世界多一株植物，就少一些雾霾，公益从自己做起 |西安·长安... ,2017-03-12 22:46,1,1,2
Sunshine_Wang王博文个站,#王博文青春最好时##王博文# 感情就像森林散不去的一场大雾 我只是一直在四处打转盲目寻找 后来遇到了你就像散去雾霾的天明 顿时晴空万里晚安我白@王博文小白 ,2017-03-12 22:45,2,3,45
老小转,我真的喜欢上了北京的生活，昨天还在我们武汉老同学群里跟别人辩论北京的空气质量@张琦北京以前雾霾的确很严重，你的运气也不太好，来的也不是时候。实际上雾霾不是北京独有，不管哪个国家在经济高速发展时期，几乎都要经历这样的过程。英国伦敦也曾是著名的雾都，意大利米兰都是经过多年治理才有现 ,2017-03-12 22:37,,2,1
DWNT,下午四点从北京的雾霾里走出来的男人  凌晨身体不舒服接到任务还第一个挺身而出的男人  把自己一头扎进工作里的男人 是我的英雄 我永永远远都爱你 我永永远远都爱你@王凯kkw ,2017-03-12 22:34,3,2,110
陈懒啊,這是我們认识的第五個年頭了 愛武漢的這所城市 愛的不是雾霾和拥堵 而爱的是在武汉的你们吧 还有我们之间纯粹而真挚的情谊吧 ,2017-03-12 22:32,,6,8
打倒龙蛋,我不爱讨论政治格局，讨论什么政府的阴暗，因为是懂得不多，没有深入了解，那条微博也是讽刺“gjmqwad”这句话罢了，我也确实认为喜欢的人和事首先是个个体，然后才有这些标签。不懂的东西说的太多和那个谁很像。无脑抵制，打砸抢，不分事实的辱骂韩星韩粉，雾霾事件，巫山事件，这些事情足够让我厌恶 ,2017-03-12 22:31,,2,30
政法传媒中心PLC,#政法传媒# 树是自然和生命的象征，树枝繁茂代表着活力与热情，“种下一棵树，与雾霾和沙尘作别；播下希望的种子，收获的便是绿色未来”，尽量少使用一次性筷子，乘坐公共交通工具，低碳出行，做到不乱砍乱伐，不随意踩踏草坪……从点滴做起，共同呵护我们的绿色家园！ ,2017-03-12 22:26,2,2,4
安财贸16届环艺二班,阳春三月，草长莺飞，冬天的寒意还未褪尽，春天带着绿色的气息向我们走来，春风吹绿了枝头上的嫩芽，吹绿了地上的小草，也吹动了人们走进大自然，为大自然增一份绿的热情。全球变暖、雾霾严重、环境污染等一系列问题已经成为社会广泛关注的焦点，2017年3月12日值此植树节来临之际，号召广大同学投身到 ,2017-03-12 22:21,,,1
Uncle-Lau,风雨交加的一天，双流和温江你们不要太明显了，让成都环保下不了台啊@微言环保 @中国环境新闻 @四川环保 @环保部发布 @中国新闻网 @四川发布 #我有问题问总理##成都空气污染##雾霾成都# ,2017-03-12 22:17,1,3,
行者艾君,春天没有雾霾的帝都才是真的首都。 |北京·奥林... ,2017-03-12 22:06,,4,7
图拉鼎,航拍中国之上海还是很美的，只是轻度雾霾还是比较多，估计剧组为了挑好天气拍摄也是尽力了… ,2017-03-12 22:05,2,5,4
妥妥的米,在普吉岛的pullman酒店印象最深的是每天的日落，圆月，繁星，空气里香香的味道，让人回忆起没有雾霾没有手机iPad单纯的小时候无聊时看到的黄昏月亮和星星。今日最佳是各种海水里浮潜游泳还有好吃到缺氧的泰国菜 ,2017-03-12 21:56,,,1
TianMengWei,武汉看一次樱花 成都吃一次火锅 西安吃一次夜市 大理感受一次没有雾霾的天气 想一个人走过来时的路 ,2017-03-12 21:49,,3,27
甘草一世界glycyrrhiza,三月的天津和北京一样，吹散了雾霾，开始有了好天气。听说桃花开了，吃过午饭，一路走到天津大学，也只看见了两株桃花。大学里的湖总是比别处更宁静了些，水面映着太阳，波光粼粼。想起去年三月和小豆在南京玄武湖公园的时候，她看着湖面说道，真是水光潋滟晴方好。 ,2017-03-12 21:47,7,10,9
大脑壳儿yy,300米的雾霾上海，樱花冰淇淋，漂亮的小丑鱼，涨肚子的上上谦，美丽的老上海，温暖的外滩，还有一路相伴有趣的人，又是新的一年，感谢一路相随，默默铭记于心 |上海·东方... ,2017-03-12 21:44,,1,3
笨帽子里的聪明兔子,小白：今晚的月亮又白又圆，在有雾霾的潍坊真是不多见呀！红星：多亏今晚我选的歌，要不然你跑不了那么多圈小白：我蛮喜欢那首歌的《Someshing just Like zhis》，给你加分红星：也不知王炯红在干嘛，又在不理人家，好伤感。小白：总会好起来的，开心开心，只有你开心 ,2017-03-12 21:34,,,1
周新雨呦,|周新雨呦 #就要出众# 打卡第2天，天气不怎么好有些雾霾，可是还是阻止不了我对运动的热情，运动使我快乐（就是跑完嗓子有些不舒服）运动就是和自己的较量，放弃就输了！一起来|打卡社区 蜕变吧！ ,2017-03-12 21:32,,1,3
lhq我的地盘我做主,亲爱的朋友们，你们现在准备睡觉了吗？还是在加班加点中呢？长沙整天都在下雨，整个城市都笼罩在雾霾中，让人感觉很忧郁，问苍天，晴为何物，直叫人干不了衣裤。#植树节# |长沙·长沙... ,2017-03-12 21:24,,1,1
阿浅的夏天,#陆雪琪#雾霾天清肺春季感冒咳嗽雪迷清火润肺必备之银耳雪梨汤 ,2017-03-12 21:20,,12,10
爱泡面的二喵,雾霾，朋友圈刷屏次数最多的天气关键词；阻挡时尚，侵害健康的罪魁祸首！#天灰灰无所畏# 海飞丝推出炫酷的抗霾黑科技，全方位抗霾，完美解决雾霾天的各种不便！想要在雾霾天里拥有好空气？继续晒美照？走不丢？那就快入吧~~拒绝被“霾”没：网页链接 ,2017-03-12 21:20,163,46,71
Coco小小小敏,台北雾霾，101上灰蒙蒙的，视野不佳，门票好贵又要排队上，排队下，不值得上去～建议想看高处的风景可以去爬山！其实每个地方的建筑地标都只用拍拍外景就好。说白了大家蜂拥而至也不过是为了留下到此一游印记。上海的东方明珠，韩国的首尔塔亦如此～ |台湾·台北1... 秒拍视频 . ,2017-03-12 21:11,,,1
P酱爱料理,雾霾天不要作死跑步！！！呼吸道跑发炎了..晚上烤个披萨安慰一下自己 ,2017-03-12 21:10,1,6,42
博学多才硕果累累,姜力品牌的定位：  姜力-养生洗护专家，养生洗护在国内是一个市场空白，目前没有成熟的养生洗护品牌存在，而且养生洗护是一个必然被接受的洗护理念，看看我们的生活、雾霾、水污染，出门吃饭甚至都小心翼翼。 所有人的需求其实很简单，就是健康！ 而大家当然希望预防大于治疗，而这就是养生！ ,2017-03-12 21:05,,1,1
